Sp,lon,lat,source
Aesc,18.95833333,74.375,OBIS
Aesc,-5.208333333,51.70833333,OBIS
Aesc,-13.70833333,65.20833333,OBIS
Aesc,-1.125,59.95833333,OBIS
Aesc,-4.791666667,54.125,OBIS
Aesc,-5.208333333,51.70833333,OBIS
Aesc,-13.79166667,65.20833333,OBIS
Aesc,-5.208333333,51.70833333,OBIS
Aesc,-4.625,52.125,OBIS
Aesc,-4.625,48.625,OBIS
Aesc,-5.708333333,56.29166667,OBIS
Aesc,-8.375,54.875,OBIS
Aesc,-17.625,65.95833333,OBIS
Aesc,-5.125,51.95833333,OBIS
Aesc,-4.708333333,52.875,OBIS
Aesc,-5.458333333,51.70833333,OBIS
Aesc,-5.125,51.95833333,OBIS
Aesc,-4.708333333,52.79166667,OBIS
Aesc,-4.875,51.625,OBIS
Aesc,-14.20833333,64.625,OBIS
Aesc,-1.208333333,60.04166667,OBIS
Aesc,-7.041666667,57.70833333,OBIS
Aesc,-5.791666667,56.20833333,OBIS
Aesc,-1.625,60.29166667,OBIS
Aesc,-5.791666667,59.125,OBIS
Aesc,-5.458333333,54.375,OBIS
Aesc,-8.875,42.45833333,OBIS
Aesc,-4.625,53.29166667,OBIS
Aesc,-3.791666667,50.125,OBIS
Aesc,-5.791666667,59.125,OBIS
Aesc,-5.208333333,51.70833333,OBIS
Aesc,-5.458333333,51.70833333,OBIS
Aesc,-4.375,54.70833333,OBIS
Aesc,-4.791666667,52.04166667,OBIS
Aesc,-4.708333333,52.79166667,OBIS
Aesc,-5.791666667,59.125,OBIS
Aesc,-5.375,51.875,OBIS
Aesc,-5.208333333,51.70833333,OBIS
Aesc,-5.208333333,51.70833333,OBIS
Aesc,-4.708333333,48.04166667,OBIS
Aesc,-4.708333333,53.29166667,OBIS
Aesc,15.54166667,76.79166667,OBIS
Aesc,-4.458333333,54.70833333,OBIS
Aesc,-22.04166667,64.45833333,OBIS
Aesc,26.54166667,76.54166667,OBIS
Aesc,-5.208333333,51.70833333,OBIS
Aesc,-4.708333333,52.79166667,OBIS
Aesc,-8.625,54.29166667,OBIS
Aesc,-13.70833333,65.20833333,OBIS
Aesc,-13.875,65.20833333,OBIS
Aesc,-4.791666667,55.375,OBIS
Aesc,-5.791666667,59.125,OBIS
Aesc,-1.625,60.29166667,OBIS
Aesc,-7.375,57.04166667,OBIS
Aesc,-4.958333333,51.625,OBIS
Aesc,-1.208333333,60.04166667,OBIS
Aesc,-8.708333333,54.29166667,OBIS
Aesc,-4.041666667,50.29166667,OBIS
Aesc,-5.041666667,51.625,OBIS
Aesc,-4.958333333,52.04166667,OBIS
Aesc,-16.70833333,66.29166667,OBIS
Aesc,-5.291666667,51.70833333,OBIS
Aesc,-9.708333333,52.625,OBIS
Aesc,-4.708333333,52.79166667,OBIS
Aesc,-5.625,51.70833333,OBIS
Aesc,-5.125,51.70833333,OBIS
Aesc,-7.125,57.70833333,OBIS
Aesc,-5.208333333,51.95833333,OBIS
Aesc,-5.958333333,55.04166667,OBIS
Aesc,-1.625,55.54166667,OBIS
Aesc,-8.291666667,51.79166667,OBIS
Aesc,19.125,74.375,OBIS
Aesc,-5.791666667,59.125,OBIS
Aesc,-4.791666667,55.375,OBIS
Aesc,-1.125,60.04166667,OBIS
Aesc,-4.791666667,54.125,OBIS
Aesc,-23.04166667,64.70833333,OBIS
Aesc,-4.708333333,53.375,OBIS
Aesc,-5.208333333,51.70833333,OBIS
Aesc,-5.125,51.70833333,OBIS
Aesc,-4.708333333,53.29166667,OBIS
Aesc,-8.541666667,57.79166667,OBIS
Aesc,-5.708333333,56.20833333,OBIS
Aesc,-2.541666667,59.20833333,OBIS
Aesc,-67.04166667,44.875,OBIS
Aesc,-5.208333333,51.70833333,OBIS
Aesc,-6.625,57.04166667,OBIS
Aesc,-60.95833333,45.29166667,OBIS
Aesc,-5.291666667,51.70833333,OBIS
Aesc,-5.125,51.70833333,OBIS
Aesc,-4.541666667,53.375,OBIS
Aesc,-1.708333333,60.375,OBIS
Aesc,-6.458333333,57.04166667,OBIS
Aesc,-9.875,53.625,OBIS
Aesc,-2.625,56.29166667,OBIS
Aesc,-7.375,57.45833333,OBIS
Aesc,-5.208333333,51.70833333,OBIS
Aesc,-1.208333333,60.04166667,OBIS
Aesc,-2.541666667,59.20833333,OBIS
Aesc,-4.208333333,50.29166667,OBIS
Aesc,-4.541666667,53.375,OBIS
Aesc,-6.541666667,57.04166667,OBIS
Aesc,-8.625,57.79166667,OBIS
Aesc,15.54166667,76.79166667,OBIS
Aesc,-5.125,51.95833333,OBIS
Aesc,-6.541666667,57.04166667,OBIS
Aesc,-1.708333333,60.375,OBIS
Aesc,4.208333333,53.625,OBIS
Aesc,-5.125,58.375,OBIS
Aesc,-70.625,43.125,OBIS
Aesc,-4.708333333,48.04166667,OBIS
Aesc,-5.375,51.79166667,OBIS
Aesc,-8.541666667,57.79166667,OBIS
Aesc,-5.791666667,59.125,OBIS
Aesc,-1.625,60.29166667,OBIS
Aesc,-5.291666667,51.70833333,OBIS
Aesc,-5.291666667,51.70833333,OBIS
Aesc,-4.291666667,53.375,OBIS
Aesc,-2.541666667,56.20833333,OBIS
Aesc,-17.20833333,66.20833333,OBIS
Aesc,-5.125,51.70833333,OBIS
Aesc,-5.791666667,57.875,OBIS
Aesc,-21.95833333,64.45833333,OBIS
Aesc,-4.625,53.29166667,OBIS
Aesc,-23.625,64.79166667,OBIS
Aesc,-1.208333333,60.04166667,OBIS
Aesc,-70.20833333,43.625,OBIS
Aesc,-2.708333333,56.20833333,OBIS
Aesc,-9.875,52.625,OBIS
Aesc,-145.2916667,70.04166667,OBIS
Aesc,-65.79166667,44.95833333,OBIS
Aesc,-5.291666667,51.70833333,OBIS
Aesc,-1.208333333,60.04166667,OBIS
Aesc,-22.04166667,64.375,OBIS
Aesc,-5.208333333,51.70833333,OBIS
Aesc,-5.208333333,51.70833333,OBIS
Aesc,-10.375,52.20833333,OBIS
Aesc,-5.208333333,51.79166667,OBIS
Aesc,-4.708333333,54.04166667,OBIS
Aesc,-6.541666667,57.04166667,OBIS
Aesc,-8.708333333,54.29166667,OBIS
Aesc,-147.5416667,70.29166667,OBIS
Aesc,-9.875,52.625,OBIS
Aesc,-16.70833333,66.29166667,OBIS
Aesc,-6.541666667,57.04166667,OBIS
Aesc,-4.208333333,51.20833333,OBIS
Aesc,-4.708333333,54.04166667,OBIS
Aesc,-5.791666667,59.125,OBIS
Aesc,-9.958333333,53.375,OBIS
Aesc,-1.625,60.29166667,OBIS
Aesc,-6.291666667,49.875,OBIS
Aesc,-5.208333333,51.70833333,OBIS
Aesc,-22.04166667,64.375,OBIS
Aesc,-5.125,58.45833333,OBIS
Aesc,-59.95833333,45.875,OBIS
Aesc,-14.375,64.70833333,OBIS
Aesc,-10.29166667,51.875,OBIS
Aesc,-4.708333333,48.04166667,OBIS
Aesc,-4.875,54.04166667,OBIS
Aesc,-1.208333333,60.04166667,OBIS
Aesc,-17.20833333,66.20833333,OBIS
Aesc,-2.541666667,59.20833333,OBIS
Aesc,-2.791666667,56.20833333,OBIS
Aesc,-1.208333333,59.95833333,OBIS
Aesc,-147.5416667,70.29166667,OBIS
Aesc,-14.375,64.70833333,OBIS
Aesc,-1.708333333,60.29166667,OBIS
Aesc,-5.791666667,56.20833333,OBIS
Aesc,-5.708333333,51.70833333,OBIS
Aesc,-4.541666667,54.70833333,OBIS
Aesc,15.54166667,76.79166667,OBIS
Aesc,-1.708333333,60.375,OBIS
Aesc,-5.291666667,51.70833333,OBIS
Aesc,-5.041666667,51.625,OBIS
Aesc,-4.708333333,52.125,OBIS
Aesc,-4.958333333,50.125,OBIS
Aesc,-4.708333333,52.79166667,OBIS
Aesc,-2.208333333,55.95833333,OBIS
Aesc,-5.458333333,58.04166667,OBIS
Aesc,-4.708333333,54.04166667,OBIS
Aesc,-4.791666667,51.625,OBIS
Aesc,-8.625,54.29166667,OBIS
Aesc,-4.375,53.125,OBIS
Aesc,-5.208333333,51.79166667,OBIS
Aesc,-7.125,57.70833333,OBIS
Aesc,-4.125,50.29166667,OBIS
Aesc,-66.45833333,45.04166667,OBIS
Aesc,-5.208333333,51.79166667,OBIS
Aesc,-5.208333333,51.95833333,OBIS
Aesc,-4.791666667,54.125,OBIS
Aesc,-1.208333333,59.95833333,OBIS
Aesc,-8.875,42.45833333,OBIS
Aesc,-5.791666667,59.125,OBIS
Aesc,-23.625,64.70833333,OBIS
Aesc,-4.708333333,51.625,OBIS
Aesc,-9.875,54.20833333,OBIS
Aesc,-5.291666667,51.70833333,OBIS
Aesc,-2.125,55.875,OBIS
Aesc,-14.04166667,64.70833333,OBIS
Aesc,-5.291666667,51.70833333,OBIS
Aesc,-4.458333333,53.20833333,OBIS
Aesc,-1.208333333,60.04166667,OBIS
Aesc,-5.708333333,56.29166667,OBIS
Aesc,-4.625,53.29166667,OBIS
Aesc,-1.208333333,60.04166667,OBIS
Aesc,-1.208333333,60.04166667,OBIS
Aesc,-145.2916667,70.04166667,OBIS
Aesc,-4.958333333,51.70833333,OBIS
Aesc,-21.95833333,64.45833333,OBIS
Aesc,-4.041666667,54.79166667,OBIS
Aesc,-5.208333333,51.70833333,OBIS
Aesc,-23.625,64.70833333,OBIS
Aesc,-2.125,50.625,OBIS
Aesc,-4.708333333,54.04166667,OBIS
Aesc,-5.291666667,51.70833333,OBIS
Aesc,-1.625,60.29166667,OBIS
Aesc,-62.375,44.875,OBIS
Aesc,-23.79166667,64.70833333,OBIS
Aesc,-4.958333333,50.54166667,OBIS
Aesc,-17.20833333,66.20833333,OBIS
Aesc,-5.125,51.70833333,OBIS
Aesc,-17.625,65.95833333,OBIS
Aesc,15.54166667,76.79166667,OBIS
Aesc,-5.791666667,57.875,OBIS
Aesc,-4.708333333,52.79166667,OBIS
Aesc,-1.125,59.95833333,OBIS
Aesc,-5.291666667,51.875,OBIS
Aesc,-8.458333333,54.875,OBIS
Aesc,-6.541666667,57.04166667,OBIS
Aesc,-23.95833333,64.875,OBIS
Aesc,-4.791666667,52.79166667,OBIS
Aesc,-5.791666667,59.125,OBIS
Aesc,-4.625,52.79166667,OBIS
Aesc,-5.208333333,51.79166667,OBIS
Aesc,-6.458333333,57.04166667,OBIS
Aesc,-1.208333333,60.04166667,OBIS
Aesc,-6.125,57.125,OBIS
Aesc,-13.54166667,65.29166667,OBIS
Aesc,-5.125,52.04166667,OBIS
Aesc,-1.708333333,60.29166667,OBIS
Aesc,-70.79166667,41.375,OBIS
Aesc,15.54166667,76.79166667,OBIS
Aesc,-5.291666667,51.70833333,OBIS
Aesc,-67.04166667,44.875,OBIS
Aesc,-5.041666667,51.625,OBIS
Aesc,-4.875,52.04166667,OBIS
Aesc,-9.958333333,53.375,OBIS
Aesc,-5.041666667,52.04166667,OBIS
Aesc,-147.5416667,70.29166667,OBIS
Aesc,-5.791666667,59.125,OBIS
Aesc,-147.5416667,70.29166667,OBIS
Aesc,-9.708333333,52.625,OBIS
Aesc,-5.041666667,50.125,OBIS
Aesc,-5.791666667,59.125,OBIS
Aesc,-5.125,51.95833333,OBIS
Aesc,-10.45833333,52.04166667,OBIS
Aesc,19.29166667,74.45833333,OBIS
Aesc,-4.791666667,54.125,OBIS
Aesc,-5.208333333,51.70833333,OBIS
Aesc,-6.458333333,56.45833333,OBIS
Aesc,-4.875,54.625,OBIS
Aesc,-5.125,51.70833333,OBIS
Aesc,-69.375,48.375,OBIS
Aesc,-5.208333333,51.70833333,OBIS
Aesc,-6.625,57.04166667,OBIS
Aesc,-4.125,50.29166667,OBIS
Aesc,-6.625,57.04166667,OBIS
Aesc,-6.625,55.20833333,OBIS
Aesc,-4.458333333,53.45833333,OBIS
Aesc,-6.541666667,57.04166667,OBIS
Aesc,-4.958333333,52.04166667,OBIS
Aesc,-8.541666667,57.79166667,OBIS
Aesc,-4.625,52.95833333,OBIS
Aesc,-5.208333333,51.70833333,OBIS
Aesc,-6.291666667,49.95833333,OBIS
Aesc,-16.70833333,66.29166667,OBIS
Aesc,-5.208333333,51.70833333,OBIS
Aesc,-3.958333333,50.125,OBIS
Aesc,-14.29166667,64.70833333,OBIS
Aesc,-5.791666667,59.125,OBIS
Aesc,-5.291666667,51.875,OBIS
Aesc,-2.041666667,55.79166667,OBIS
Aesc,-23.79166667,64.95833333,OBIS
Aesc,-21.95833333,64.45833333,OBIS
Aesc,-3.625,54.95833333,OBIS
Aesc,-4.541666667,52.125,OBIS
Aesc,-6.458333333,57.04166667,OBIS
Aesc,-14.125,64.70833333,OBIS
Aesc,-5.458333333,57.95833333,OBIS
Aesc,-16.70833333,66.29166667,OBIS
Aesc,-8.458333333,54.95833333,OBIS
Aesc,-2.541666667,56.04166667,OBIS
Aesc,-5.125,51.95833333,OBIS
Aesc,-4.791666667,52.875,OBIS
Aesc,-66.79166667,44.79166667,OBIS
Aesc,-5.125,50.45833333,OBIS
Aesc,-6.541666667,57.04166667,OBIS
Aesc,-5.791666667,57.875,OBIS
Aesc,19.29166667,74.45833333,OBIS
Aesc,-69.375,48.375,OBIS
Aesc,-5.291666667,51.70833333,OBIS
Aesc,-8.625,57.79166667,OBIS
Aesc,-4.625,53.20833333,OBIS
Aesc,-4.291666667,50.375,OBIS
Aesc,-13.70833333,65.20833333,OBIS
Aesc,19.20833333,74.375,OBIS
Aesc,-66.70833333,45.04166667,OBIS
Aesc,-5.041666667,51.70833333,OBIS
Aesc,-6.458333333,56.45833333,OBIS
Aesc,-8.958333333,54.29166667,OBIS
Aesc,-17.625,65.95833333,OBIS
Aesc,-4.125,52.375,OBIS
Aesc,-5.291666667,51.70833333,OBIS
Aesc,-6.458333333,56.45833333,OBIS
Aesc,-4.625,53.20833333,OBIS
Aesc,-5.958333333,55.04166667,OBIS
Aesc,-5.458333333,57.95833333,OBIS
Aesc,-5.125,58.375,OBIS
Aesc,-1.208333333,60.04166667,OBIS
Aesc,-14.45833333,64.79166667,OBIS
Aesc,-13.625,65.20833333,OBIS
Aesc,-1.708333333,60.375,OBIS
Aesc,-4.041666667,58.54166667,OBIS
Aesc,-5.291666667,51.70833333,OBIS
Aesc,-7.458333333,57.125,OBIS
Aesc,-5.291666667,54.95833333,OBIS
Aesc,-147.5416667,70.29166667,OBIS
Aesc,-5.208333333,51.70833333,OBIS
Aesc,-2.208333333,55.95833333,OBIS
Aesc,-5.791666667,56.875,OBIS
Aesc,-3.708333333,50.20833333,OBIS
Aesc,-14.29166667,64.70833333,OBIS
Aesc,-1.708333333,60.29166667,OBIS
Aesc,-4.791666667,55.375,OBIS
Aesc,15.54166667,76.79166667,OBIS
Aesc,-5.125,51.95833333,OBIS
Aesc,-5.125,51.625,OBIS
Aesc,-4.625,53.20833333,OBIS
Aesc,-6.041666667,53.125,OBIS
Aesc,-6.541666667,57.04166667,OBIS
Aesc,-22.04166667,64.45833333,OBIS
Aesc,-6.625,57.04166667,OBIS
Aesc,-5.458333333,54.375,OBIS
Aesc,-5.958333333,55.04166667,OBIS
Aesc,-5.791666667,59.125,OBIS
Aesc,-4.708333333,52.125,OBIS
Aesc,-9.875,54.29166667,OBIS
Aesc,-5.291666667,51.70833333,OBIS
Aesc,18.79166667,74.45833333,OBIS
Aesc,-5.291666667,51.70833333,OBIS
Aesc,-4.791666667,51.625,OBIS
Aesc,-5.208333333,51.70833333,OBIS
Aesc,-22.875,64.79166667,OBIS
Aesc,-7.375,57.45833333,OBIS
Aesc,-6.625,57.04166667,OBIS
Aesc,-4.708333333,51.625,OBIS
Aesc,-5.208333333,51.875,OBIS
Aesc,-4.708333333,52.79166667,OBIS
Aesc,-21.95833333,64.45833333,OBIS
Aesc,-2.625,59.29166667,OBIS
Aesc,-3.291666667,58.875,OBIS
Aesc,-4.875,52.04166667,OBIS
Aesc,-0.125,54.125,OBIS
Aesc,-2.541666667,56.04166667,OBIS
Aesc,-1.958333333,55.70833333,OBIS
Aesc,15.54166667,76.79166667,OBIS
Aesc,-5.291666667,51.70833333,OBIS
Aesc,-14.04166667,64.70833333,OBIS
Aesc,-1.208333333,60.04166667,OBIS
Aesc,-16.70833333,66.29166667,OBIS
Aesc,-6.541666667,57.04166667,OBIS
Aesc,19.29166667,74.45833333,OBIS
Aesc,-5.125,55.04166667,OBIS
Aesc,-1.708333333,60.375,OBIS
Aesc,-5.125,58.375,OBIS
Aesc,-5.041666667,52.04166667,OBIS
Aesc,-10.45833333,51.875,OBIS
Aesc,-16.70833333,66.29166667,OBIS
Aesc,-1.208333333,59.95833333,OBIS
Aesc,-7.125,57.70833333,OBIS
Aesc,-6.458333333,56.45833333,OBIS
Aesc,19.29166667,74.45833333,OBIS
Aesc,-1.708333333,60.375,OBIS
Aesc,-4.791666667,54.20833333,OBIS
Aesc,-2.125,57.70833333,OBIS
Aesc,-5.208333333,51.70833333,OBIS
Aesc,-23.70833333,64.875,OBIS
Aesc,-23.625,64.875,OBIS
Aesc,-4.625,53.20833333,OBIS
Aesc,-4.458333333,53.20833333,OBIS
Aesc,-5.125,54.875,OBIS
Aesc,-8.875,42.45833333,OBIS
Aesc,-10.45833333,52.125,OBIS
Aesc,-6.291666667,49.875,OBIS
Aesc,-1.541666667,55.54166667,OBIS
Aesc,-3.791666667,50.125,OBIS
Aesc,-1.625,60.29166667,OBIS
Aesc,-5.291666667,51.70833333,OBIS
Aesc,-5.541666667,57.95833333,OBIS
Aesc,-4.458333333,54.70833333,OBIS
Aesc,-1.708333333,60.375,OBIS
Aesc,-4.958333333,54.70833333,OBIS
Aesc,-5.125,51.79166667,OBIS
Aesc,-4.708333333,52.875,OBIS
Aesc,-5.041666667,54.95833333,OBIS
Aesc,19.125,74.375,OBIS
Aesc,-6.458333333,56.45833333,OBIS
Aesc,-6.541666667,57.04166667,OBIS
Aesc,-5.291666667,51.875,OBIS
Aesc,-1.208333333,60.04166667,OBIS
Aesc,-4.791666667,55.375,OBIS
Aesc,-5.208333333,51.70833333,OBIS
Aesc,-4.708333333,53.29166667,OBIS
Aesc,-4.958333333,52.04166667,OBIS
Aesc,-4.791666667,52.875,OBIS
Aesc,-5.208333333,51.70833333,OBIS
Aesc,-5.375,51.875,OBIS
Aesc,-1.625,60.29166667,OBIS
Aesc,-4.458333333,53.125,OBIS
Aesc,-16.70833333,66.29166667,OBIS
Aesc,-4.041666667,50.29166667,OBIS
Aesc,-5.125,58.45833333,OBIS
Aesc,-5.375,51.79166667,OBIS
Aesc,-5.458333333,54.375,OBIS
Aesc,-1.625,60.29166667,OBIS
Aesc,-4.958333333,50.54166667,OBIS
Aesc,-4.708333333,52.875,OBIS
Aesc,-14.29166667,64.70833333,OBIS
Aesc,-1.208333333,59.95833333,OBIS
Aesc,-66.95833333,44.95833333,OBIS
Aesc,-17.625,65.95833333,OBIS
Aesc,-17.625,65.95833333,OBIS
Aesc,-3.125,58.875,OBIS
Aesc,-1.625,60.29166667,OBIS
Aesc,-8.875,42.20833333,OBIS
Aesc,-17.20833333,66.20833333,OBIS
Aesc,-17.20833333,66.20833333,OBIS
Aesc,-4.458333333,54.125,OBIS
Aesc,-14.04166667,64.70833333,OBIS
Aesc,-5.958333333,56.625,OBIS
Aesc,-5.208333333,51.70833333,OBIS
Aesc,-5.208333333,51.70833333,OBIS
Aesc,-145.2916667,70.04166667,OBIS
Aesc,-4.375,53.125,OBIS
Aesc,-1.708333333,60.29166667,OBIS
Aesc,-69.95833333,43.70833333,GBIF
Aesc,5.291666667,59.375,GBIF
Aesc,-70.54166667,43.20833333,GBIF
Aesc,-4.458333333,48.375,GBIF
Aesc,-70.875,42.45833333,GBIF
Aesc,-68.04166667,44.375,GBIF
Aesc,-70.625,42.70833333,GBIF
Aesc,-70.625,43.20833333,GBIF
Aesc,-52.875,47.04166667,GBIF
Aesc,-52.875,47.54166667,GBIF
Aesc,-66.95833333,44.79166667,GBIF
Aesc,-166.2083333,64.45833333,GBIF
Aesc,5.125,60.20833333,GBIF
Aesc,5.041666667,60.125,GBIF
Aesc,-54.79166667,49.70833333,GBIF
Aesc,4.958333333,60.45833333,GBIF
Aesc,-63.54166667,59.29166667,GBIF
Aesc,4.791666667,60.625,GBIF
Aesc,-147.5416667,70.29166667,GBIF
Aesc,-94.20833333,58.79166667,GBIF
Aesc,-58.375,49.125,GBIF
Aesc,-63.54166667,50.20833333,GBIF
Aesc,4.958333333,60.45833333,GBIF
Aesc,-166.2083333,64.45833333,GBIF
Aesc,-166.2083333,64.45833333,GBIF
Aesc,-54.79166667,49.70833333,GBIF
Aesc,-166.2083333,64.45833333,GBIF
Aesc,-147.5416667,70.29166667,GBIF
Aesc,-57.95833333,49.625,GBIF
Aesc,-62.20833333,67.04166667,GBIF
Aesc,4.958333333,60.45833333,GBIF
Aesc,4.791666667,60.625,GBIF
Aesc,-62.20833333,67.04166667,GBIF
Aesc,-147.5416667,70.29166667,GBIF
Aesc,4.958333333,60.45833333,GBIF
Aesc,5.125,60.20833333,GBIF
Aesc,-64.375,60.20833333,GBIF
Aesc,-54.125,46.79166667,GBIF
Aesc,4.958333333,60.45833333,GBIF
Aesc,-64.375,60.20833333,GBIF
Aesc,-54.125,46.79166667,GBIF
Aesc,-70.20833333,43.625,GBIF
Aesc,4.791666667,60.625,GBIF
Aesc,-63.54166667,59.29166667,GBIF
Aesc,-69.375,48.375,GBIF
Aesc,-166.2083333,64.45833333,GBIF
Aesc,4.875,60.54166667,GBIF
Aesc,-54.79166667,49.70833333,GBIF
Aesc,-166.2083333,64.45833333,GBIF
Aesc,-64.375,60.20833333,GBIF
Aesc,-147.5416667,70.29166667,GBIF
Aesc,-54.79166667,49.70833333,GBIF
Aesc,-166.2083333,64.45833333,GBIF
Aesc,5.125,60.20833333,GBIF
Aesc,-166.2083333,64.45833333,GBIF
Aesc,5.041666667,60.125,GBIF
Aesc,-166.2083333,64.45833333,GBIF
Aesc,4.958333333,60.45833333,GBIF
Aesc,-66.79166667,45.04166667,GBIF
Aesc,5.125,60.20833333,GBIF
Aesc,-70.625,43.20833333,GBIF
Aesc,-55.875,47.04166667,GBIF
Aesc,-94.20833333,58.79166667,GBIF
Aesc,5.041666667,60.125,GBIF
Aesc,-166.2083333,64.45833333,GBIF
Aesc,-93.875,58.79166667,GBIF
Aesc,4.958333333,60.45833333,GBIF
Aesc,-147.5416667,70.29166667,GBIF
Aesc,-69.375,48.375,GBIF
Aesc,-70.20833333,43.625,GBIF
