Sp,lon,lat,Source
Aesc,-13.95833333,65.04166667,GBIF
Aesc,-14.95833333,66.04166667,GBIF
Aesc,-22.95833333,64.04166667,GBIF
Aesc,-21.95833333,66.20833333,GBIF
Aesc,-22.95833333,65.04166667,GBIF
Aesc,-5.958333333,62.04166667,GBIF
Aesc,-6.708333333,61.375,GBIF
Aesc,-7.041666667,62.29166667,GBIF
Aesc,-6.625,62.20833333,GBIF
Aesc,-6.291666667,62.29166667,GBIF
Aesc,-6.625,61.79166667,GBIF
Aesc,-6.458333333,62.20833333,GBIF
Aesc,-7.041666667,62.125,GBIF
Aesc,-7.291666667,62.04166667,GBIF
Aesc,-6.958333333,61.54166667,GBIF
Aesc,-7.625,62.125,GBIF
Aesc,-6.541666667,62.375,GBIF
Aesc,-6.958333333,61.875,GBIF
Aesc,-6.875,62.29166667,GBIF
Aesc,-6.791666667,61.95833333,GBIF
Aesc,-46.04166667,60.70833333,GBIF
Aesc,-51.70833333,64.20833333,GBIF
Aesc,-47.20833333,60.79166667,GBIF
Aesc,-48.70833333,61.29166667,GBIF
Aesc,-6.625,62.04166667,GBIF
Aesc,29.54166667,69.625,GBIF
Aesc,31.125,70.375,GBIF
Aesc,18.875,69.875,GBIF
Aesc,18.04166667,69.625,GBIF
Aesc,18.875,69.625,GBIF
Aesc,18.45833333,69.875,GBIF
Aesc,-20.29166667,63.45833333,GBIF
Aesc,-18.04166667,65.70833333,GBIF
Aesc,-18.29166667,65.875,GBIF
Aesc,-20.45833333,66.04166667,GBIF
Aesc,-18.875,66.20833333,GBIF
Aesc,-115.0416667,68.875,Muesuem
Aesc,-71.95833333,61.625,Muesuem
Aesc,-76.375,64.29166667,Muesuem
Aesc,-94.45833333,71.95833333,Muesuem
Aesc,-124.7916667,70.20833333,Muesuem
Aesc,-124.5416667,70.20833333,Muesuem
Aesc,-98.375,69.625,Muesuem
Aesc,-93.375,75.20833333,Muesuem
Aesc,-91.54166667,70.125,Muesuem
Aesc,-92.54166667,75.29166667,Muesuem
Aesc,-89.70833333,76.375,Muesuem
Aesc,-84.20833333,75.875,Muesuem
Aesc,-92.70833333,69.70833333,Muesuem
Aesc,-96.79166667,75.70833333,Muesuem
Aesc,-93.79166667,72.70833333,Muesuem
Aesc,-94.375,72.04166667,Muesuem
Aesc,-93.95833333,74.625,Muesuem
Aesc,-85.45833333,75.625,Muesuem
Aesc,-95.125,77.20833333,Muesuem
Aesc,-96.95833333,76.875,Muesuem
Aesc,-93.95833333,74.125,Muesuem
Aesc,-95.29166667,76.125,Muesuem
Aesc,-51.95833333,64.20833333,Shoenrock et al
Aesc,-51.79166667,64.125,Shoenrock et al
Aesc,-83.20833333,64.04166667,SIMEP
Aesc,-77.95833333,72.70833333,PICKeR
Aesc,-74.875,62.20833333,CAISN DFO
Aesc,-81.04166667,64.04166667,SIMEP
Aesc,-63.70833333,59.45833333,Arctic Amazing Race
Aesc,-68.45833333,63.70833333,CAISN DFO
Aesc,-77.45833333,72.79166667,PICKeR
Aesc,-65.95833333,66.125,Pangnirtung NFA
Aesc,-67.95833333,66.29166667,Pangnirtung NFA
Aesc,-85.625,65.875,SIMEP
Aesc,-86.20833333,66.29166667,SIMEP
Aesc,-84.70833333,65.95833333,SIMEP
Aesc,-82.95833333,64.875,SIMEP
Aesc,-80.20833333,63.79166667,SIMEP
Aesc,-80.875,63.54166667,SIMEP
Aesc,-81.95833333,62.95833333,SIMEP
Aesc,-82.375,63.625,SIMEP
Aesc,-87.29166667,63.70833333,SIMEP
Aesc,-86.375,64.29166667,SIMEP
Aesc,-78.79166667,70.20833333,CAISN DFO
Aesc,-78.375,70.20833333,CAISN DFO
Aesc,-78.54166667,70.29166667,CAISN DFO
Aesc,-76.625,72.625,PICKeR
Aesc,11.125,79.125,Hop et al 2016
Aesc,11.625,79.04166667,Hop et al 2016
Aesc,12.04166667,78.54166667,Hop et al 2016
Aesc,-55.70833333,52.375,Filbee-Dexter et al
Aesc,-55.625,53.20833333,Filbee-Dexter et al
Aesc,-69.70833333,60.04166667,Filbee-Dexter et al
Aesc,-69.95833333,59.95833333,Filbee-Dexter et al
Aesc,6.541666667,62.79166667,Filbee-Dexter et al
Aesc,11.54166667,65.70833333,Filbee-Dexter et al
Aesc,12.125,65.70833333,Filbee-Dexter et al
Aesc,16.79166667,69.125,Filbee-Dexter et al
Aesc,16.875,69.29166667,Filbee-Dexter et al
Aesc,16.95833333,69.04166667,Filbee-Dexter et al
Aesc,29.45833333,70.70833333,Filbee-Dexter et al
Aesc,30.125,69.875,Filbee-Dexter et al
Aesc,33.04166667,69.04166667,Filbee-Dexter et al
Aesc,-79.79166667,72.54166667,Saunders
Aesc,-84.63921667,75.705,Vaga20-12
